#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="locationtreeLikelihood.location" reciprocalRates="true" scaleByTime="true" spec="beast.continuous.SampledMultivariateTraitLikelihood" useTreeLength="true">
#            <parameter dimension="22" id="location.location" minordimension="2" name="traitParameter">0.0</parameter>
#            <data id="location" spec="beast.evolution.alignment.AlignmentFromTraitMap">
#                <traitMap id="ttm" parameter="@location.location" randomizelower="-90 -180" randomizeupper="90 180" spec="beast.app.seqgen.SimulatedTreeTraitMap" traitName="location" value="">
#                    <tree estimate="false" id="tree" spec="beast.evolution.tree.RandomTree">
#                        <populationModel id="ConstantPopulation" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                            <parameter id="randomPopSize" name="popSize">100.0</parameter>
#                        </populationModel>
#                        <taxonset spec="beast.evolution.alignment.TaxonSet">
#                            <taxon id="t0" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                        </taxonset>
#                    </tree>
#                </traitMap>
#                <userDataType id="LocationDataType.0" spec="beast.evolution.datatype.LocationDataType"/>
#            </data>
#            <tree idref="tree"/>
#            <siteModel id="geoContSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <substModel id="diffusionModel.s:location" spec="beast.continuous.MultivariateDiffusionModel">
#                    <parameter dimension="4" id="precisionMatrix.s:location" minordimension="2" name="precisionMatrix">0.365 -1.78E-4 -1.78E-4 0.0516</parameter>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:location" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@tree">
#                <distr id="Exponential.c:location" spec="beast.math.distributions.Exponential">
#                    <parameter id="UCExpLambda.c:location" name="mean">1.0</parameter>
#                </distr>
#                <rateCategories dimension="10" id="expRateCategories.c:location" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter id="ucedMean.c:location" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	locationtreeLikelihood.joint	locationtreeLikelihood.data	precisionMatrix.1	precisionMatrix.2	precisionMatrix.3	precisionMatrix.4	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	ucedMean	
10040000	-105.57674363664108	-105.57674363664108	-105.57674363664108	-56.402118310129616	2.4457681703151724	3.184804479514192	3.184804479514192	7.39890467505326	1.2196871173785263E-5	1.9507999440278557E-10	0.9463249796288656	1.2196871173785263E-5	1.9507999440278557E-10	0.9463249796288656	1.320438382974527E-5	
10060000	-107.05476709864949	-107.05476709864949	-107.05476709864949	-60.76354715191404	0.09123870087084024	0.08098341208066248	0.08098341208066248	0.1862746187570805	2.1948918678786893E-4	3.320979701766201E-8	0.8259230260082617	2.1948918678786893E-4	3.320979701766201E-8	0.8259230260082617	3.547386319732258E-4	
10080000	-100.6117345102921	-100.6117345102921	-100.6117345102921	-57.81097247961785	0.21075692741231908	0.09317378515262506	0.09317378515262506	0.12841326845822426	4.500940224341773E-4	1.6967072732096352E-7	0.8252488899769743	4.500940224341773E-4	1.6967072732096352E-7	0.8252488899769743	6.78602293743125E-4	
10100000	-101.24322279943345	-101.24322279943345	-101.24322279943345	-60.32514303937401	3.764924075787698	-0.2090885413794085	-0.2090885413794085	3.590083789370507	1.4529688090570187E-5	1.2287382742338167E-10	0.9294799989992282	1.4529688090570187E-5	1.2287382742338167E-10	0.9294799989992282	1.85523474735655E-5	
10120000	-102.96286690474801	-102.96286690474801	-102.96286690474801	-58.16617273245134	1.2834782946193826	0.2235227118872759	0.2235227118872759	0.7531068862825101	5.323963439101085E-5	1.753466652445047E-9	0.7872837926820825	5.323963439101085E-5	1.753466652445047E-9	0.7872837926820825	5.9419959057167045E-5	
10140000	-104.54931746006591	-104.54931746006591	-104.54931746006591	-63.20468926145391	1.9159913159524455	0.8773113974778802	0.8773113974778802	0.7416080955034429	5.2765631056613487E-5	1.5814747557457783E-9	0.8232519869810133	5.2765631056613487E-5	1.5814747557457783E-9	0.8232519869810133	4.941655544686501E-5	
10160000	-96.74192104356679	-96.74192104356679	-96.74192104356679	-56.99572027237858	0.021565559163405634	0.007833100888952605	0.007833100888952605	0.0070717750446896415	0.010510558898533683	1.1318194651446758E-4	1.084345419305499	0.010510558898533683	1.1318194651446758E-4	1.084345419305499	0.011217468572474281	
10180000	-96.89134730084996	-96.89134730084996	-96.89134730084996	-57.88190383990381	0.13292355738628758	0.014900775139758363	0.014900775139758363	0.012634173977789749	0.0030327992483128482	6.131330707402525E-6	0.7937469267582262	0.0030327992483128482	6.131330707402525E-6	0.7937469267582262	0.0024088602905593145	
10200000	-106.715693540335	-106.715693540335	-106.715693540335	-58.850096835617975	1.1138566484370662	0.4951449903990794	0.4951449903990794	3.033346524149623	2.3279691197232088E-5	1.5381502348656113E-9	1.0593154882223288	2.3279691197232088E-5	1.5381502348656113E-9	1.0593154882223288	3.8207327111045176E-5	
10220000	-97.76890512817654	-97.76890512817654	-97.76890512817654	-56.86356224287172	0.49381837048432736	0.09837410880281289	0.09837410880281289	0.6006352741162162	7.806932004722149E-5	7.68030379770082E-9	0.8065703929282635	7.806932004722149E-5	7.68030379770082E-9	0.8065703929282635	8.069835001869696E-5	
10240000	-99.86784364990316	-99.86784364990316	-99.86784364990316	-54.934424238643196	0.6538412694274044	0.28630866671915645	0.28630866671915645	0.31842392954401144	1.6451615663042092E-4	4.6183307502048524E-8	0.8714163099190577	1.6451615663042092E-4	4.6183307502048524E-8	0.8714163099190577	2.058547051670978E-4	
10260000	-93.89188493999896	-93.89188493999896	-93.89188493999896	-53.926199641123475	0.5282089302384985	0.24251004992499076	0.24251004992499076	0.4744191844216124	2.984458786764761E-4	1.1444783543000904E-7	1.0148661767714078	2.984458786764761E-4	1.1444783543000904E-7	1.0148661767714078	2.6561452349277686E-4	
10280000	-102.55093654164125	-102.55093654164125	-102.55093654164125	-59.909869585284	2.6195291139030097	0.6136270066807534	0.6136270066807534	0.6141915324810177	6.806370476912434E-5	2.3662099929197958E-9	0.8982344104420913	6.806370476912434E-5	2.3662099929197958E-9	0.8982344104420913	9.075201537652373E-5	
10300000	-105.85591500625065	-105.85591500625065	-105.85591500625065	-65.11287603348163	1.764235788191066	0.3649286731734725	0.3649286731734725	0.19939326334698504	8.500310476261953E-5	6.759046821453577E-9	0.7784423842236085	8.500310476261953E-5	6.759046821453577E-9	0.7784423842236085	1.0080146658796917E-4	
10320000	-101.93783013872925	-101.93783013872925	-101.93783013872925	-54.433646147854475	6.802418255549398	5.324104011616273	5.324104011616273	6.072146410200693	2.231016807440704E-5	1.1429256880197008E-9	1.442748231382109	2.231016807440704E-5	1.1429256880197008E-9	1.442748231382109	3.446310430203633E-5	
10340000	-101.87865411353664	-101.87865411353664	-101.87865411353664	-56.85930475733917	0.39243405122194125	0.14779492628751537	0.14779492628751537	0.09303478193192169	4.076381827533492E-4	1.86385390557529E-7	1.0754097991772653	4.076381827533492E-4	1.86385390557529E-7	1.0754097991772653	5.172151947854846E-4	
10360000	-97.6511843407436	-97.6511843407436	-97.6511843407436	-55.56903524923626	0.45468248977143066	0.28030855797188453	0.28030855797188453	0.21516222259636708	5.308197634268845E-4	2.5901111511796883E-7	0.82632202467279	5.308197634268845E-4	2.5901111511796883E-7	0.82632202467279	8.498643833060992E-4	
10380000	-98.09354821005407	-98.09354821005407	-98.09354821005407	-56.46466763412214	1.493989260568862	0.6167806120070429	0.6167806120070429	0.8693113977539508	6.469420422512645E-5	1.0011027393022005E-8	1.2062542968339585	6.469420422512645E-5	1.0011027393022005E-8	1.2062542968339585	1.1778895831442334E-4	
10400000	-99.99196251303226	-99.99196251303226	-99.99196251303226	-58.06326397195961	1.2040558320843004	1.0448057471100867	1.0448057471100867	1.6581172120723302	8.297721309209519E-5	3.058728270599196E-9	0.7878199861876054	8.297721309209519E-5	3.058728270599196E-9	0.7878199861876054	1.3477564027266319E-4	
10420000	-95.78056781887621	-95.78056781887621	-95.78056781887621	-51.94742082588436	0.4594930200911002	0.2101579913339081	0.2101579913339081	0.21928602806009412	4.904649075990866E-4	1.791243676105521E-7	0.7774320839213869	4.904649075990866E-4	1.791243676105521E-7	0.7774320839213869	5.127399206005774E-4	
10440000	-100.29111406232414	-100.29111406232414	-100.29111406232414	-60.362343553678805	0.9976542304731191	0.47498798757522165	0.47498798757522165	2.1743749030270045	3.80683673526815E-5	6.739586809912236E-10	0.8431713424719717	3.80683673526815E-5	6.739586809912236E-10	0.8431713424719717	3.2940039485037506E-5	
10460000	-93.79958749633056	-93.79958749633056	-93.79958749633056	-51.89088158303962	1.3272988456133044	0.7542222572583257	0.7542222572583257	0.7695090385116281	1.4670224368268665E-4	1.3466244550652663E-8	0.7223906751616324	1.4670224368268665E-4	1.3466244550652663E-8	0.7223906751616324	2.519164526180807E-4	
10480000	-101.40539851186425	-101.40539851186425	-101.40539851186425	-60.08866865739692	0.42926134536371363	0.0651580612771143	0.0651580612771143	0.3852283942644651	2.650339952612662E-4	2.471372957632679E-8	1.109822474935767	2.650339952612662E-4	2.471372957632679E-8	1.109822474935767	1.8795819780289072E-4	
10500000	-99.7314620885478	-99.7314620885478	-99.7314620885478	-56.398810898495135	2.0520256088359052	0.8609761556469407	0.8609761556469407	2.882134334763677	1.9479181308174316E-5	2.8288622119984727E-9	1.1794846234593772	1.9479181308174316E-5	2.8288622119984727E-9	1.1794846234593772	4.760411184226102E-5	
10520000	-95.39666161957138	-95.39666161957138	-95.39666161957138	-53.94815705636498	0.6071012801164712	0.4165000990457311	0.4165000990457311	0.6292037551608316	3.091537355727146E-4	3.057830106402066E-8	0.7674538010232949	3.091537355727146E-4	3.057830106402066E-8	0.7674538010232949	2.2703655065509364E-4	
10540000	-96.39047386303528	-96.39047386303528	-96.39047386303528	-52.86208315615219	3.354101025210298	3.2695704520232547	3.2695704520232547	3.737048440632816	8.922006138296581E-5	2.671801638070157E-9	1.000853496466507	8.922006138296581E-5	2.671801638070157E-9	1.000853496466507	8.338545756997898E-5	
10560000	-90.6758248720182	-90.6758248720182	-90.6758248720182	-52.03061889186721	2.2335418569241283	1.6206931850936663	1.6206931850936663	1.8052917823734664	2.1394573389797052E-4	1.5681977571107392E-8	0.8413892074681919	2.1394573389797052E-4	1.5681977571107392E-8	0.8413892074681919	2.6227105485291275E-4	
10580000	-99.05802625554108	-99.05802625554108	-99.05802625554108	-57.00922046776514	1.074857391507374	0.6691388778992413	0.6691388778992413	0.9936203775555326	1.0049640221955961E-4	4.378192062543807E-9	0.8701807532268995	1.0049640221955961E-4	4.378192062543807E-9	0.8701807532268995	7.123745673761506E-5	
10600000	-97.13681249645818	-97.13681249645818	-97.13681249645818	-55.11462099608493	0.3527369665310618	0.2577934036974221	0.2577934036974221	0.22517489097601487	8.903768116438538E-4	5.315683152373257E-7	0.9274782492393042	8.903768116438538E-4	5.315683152373257E-7	0.9274782492393042	0.0011046968919040513	
10620000	-101.48727215497735	-101.48727215497735	-101.48727215497735	-60.69950353295951	2.2473346345202247	0.5938549771171351	0.5938549771171351	1.0530328386343264	4.407058137394807E-5	9.37831157080969E-10	0.881954606084051	4.407058137394807E-5	9.37831157080969E-10	0.881954606084051	5.143668872607116E-5	
10640000	-103.16416100876984	-103.16416100876984	-103.16416100876984	-58.396632179773036	2.246470154124313	1.2953595040901125	1.2953595040901125	1.0880783887759828	5.0440027379002824E-5	1.462175365505903E-9	0.7784575329140994	5.0440027379002824E-5	1.462175365505903E-9	0.7784575329140994	6.58880406644656E-5	
10660000	-101.53828182429034	-101.53828182429034	-101.53828182429034	-60.12123329802019	0.061878458499935694	0.029987640941732372	0.029987640941732372	0.02424326545089677	0.006893370964003103	1.4649163315601018E-5	0.9702338057914053	0.006893370964003103	1.4649163315601018E-5	0.9702338057914053	0.006504512217705789	
10680000	-97.15244288235132	-97.15244288235132	-97.15244288235132	-53.88197256850002	2.5967018370758588	2.788518678606348	2.788518678606348	3.3367958003034266	1.1920611320135679E-4	5.790235319229955E-9	0.9146457060367348	1.1920611320135679E-4	5.790235319229955E-9	0.9146457060367348	7.984334299122088E-5	
10700000	-98.94731552802153	-98.94731552802153	-98.94731552802153	-58.50843730240388	0.9820240527633204	0.21830221340094588	0.21830221340094588	0.1553930299195984	4.7484155138833147E-4	7.255842799538137E-8	0.7498061658771827	4.7484155138833147E-4	7.255842799538137E-8	0.7498061658771827	4.729514243174816E-4	
10720000	-99.83013812443633	-99.83013812443633	-99.83013812443633	-58.08565862901572	4.488140290907152	0.653817654553732	0.653817654553732	0.4395369408387018	2.738162399123771E-4	1.7586310262484564E-8	0.689393472069221	2.738162399123771E-4	1.7586310262484564E-8	0.689393472069221	1.5268048002674785E-4	
10740000	-98.53298979940945	-98.53298979940945	-98.53298979940945	-57.36895787235947	0.23953874004839604	0.15504738310703167	0.15504738310703167	0.42867104873987527	3.7476801326725545E-4	7.927995883016198E-8	1.0738888032966436	3.7476801326725545E-4	7.927995883016198E-8	1.0738888032966436	6.853791089015336E-4	
10760000	-95.39371889529342	-95.39371889529342	-95.39371889529342	-54.62630859032	0.9751426407706022	0.6899135274673959	0.6899135274673959	0.7780180235048704	1.3438492280192649E-4	1.516436717758849E-8	0.7378789108977888	1.3438492280192649E-4	1.516436717758849E-8	0.7378789108977888	3.4446623868157107E-4	
10780000	-94.78991279888444	-94.78991279888444	-94.78991279888444	-54.52992564688205	1.0765424593302753	0.7874594574875345	0.7874594574875345	0.6047665660692777	5.514530512094719E-4	3.2687623348120965E-7	0.8863368951066413	5.514530512094719E-4	3.2687623348120965E-7	0.8863368951066413	4.6527411925233566E-4	
10800000	-98.80252888205086	-98.80252888205086	-98.80252888205086	-56.92049760472532	1.5025316927264414	0.6049152220295818	0.6049152220295818	1.8665859450583613	5.989333658580063E-5	1.2397432556828523E-9	0.951979421890951	5.989333658580063E-5	1.2397432556828523E-9	0.951979421890951	3.21961378342231E-5	
10820000	-95.46792605907042	-95.46792605907042	-95.46792605907042	-55.66044608091953	1.9448212015247612	0.8228881219112348	0.8228881219112348	0.5514717879307266	3.3560301519685193E-4	5.379743281321557E-8	1.036914067048931	3.3560301519685193E-4	5.379743281321557E-8	1.036914067048931	1.7740399154877307E-4	
10840000	-93.39692113181586	-93.39692113181586	-93.39692113181586	-49.89698966839396	2.6308783616535174	2.5569627687568928	2.5569627687568928	2.719744188964229	2.2077411504202248E-4	1.654588066882405E-8	0.9965809241416463	2.2077411504202248E-4	1.654588066882405E-8	0.9965809241416463	1.37001734043137E-4	
10860000	-93.09262100629472	-93.09262100629472	-93.09262100629472	-50.259140382650834	1.3086667899572855	0.9927387616197129	0.9927387616197129	0.9382906710932395	5.452434431370938E-4	1.0201990618834989E-7	1.0589419683291705	5.452434431370938E-4	1.0201990618834989E-7	1.0589419683291705	5.243788970352051E-4	
10880000	-92.57468916386712	-92.57468916386712	-92.57468916386712	-49.41829583240252	0.18960006307047733	0.1515455327812902	0.1515455327812902	0.18720224096446958	0.0026130476069814884	2.6804700732929275E-6	0.910401696053658	0.0026130476069814884	2.6804700732929275E-6	0.910401696053658	0.0029924648151389006	
10900000	-97.6793945712207	-97.6793945712207	-97.6793945712207	-52.813488609119375	0.5100808160787115	0.2505664380588394	0.2505664380588394	0.19090380404215163	4.6371376533908674E-4	5.33324968691216E-7	1.324186630996574	4.6371376533908674E-4	5.33324968691216E-7	1.324186630996574	7.49736784714529E-4	
10920000	-94.82986062477495	-94.82986062477495	-94.82986062477495	-55.79874971920027	0.9583425667058011	0.46520421210552826	0.46520421210552826	1.4517385611595177	2.0079061901007712E-4	4.4124661588407194E-8	0.9948003600921157	2.0079061901007712E-4	4.4124661588407194E-8	0.9948003600921157	2.2276794343546662E-4	
10940000	-100.71588857598859	-100.71588857598859	-100.71588857598859	-57.19401528016376	1.2258098103144714	0.08814370991350935	0.08814370991350935	0.14135751465654842	1.7740261937693476E-4	1.0066846014449046E-8	0.9253930826644825	1.7740261937693476E-4	1.0066846014449046E-8	0.9253930826644825	1.1083051217926153E-4	
10960000	-97.56199959845932	-97.56199959845932	-97.56199959845932	-55.594930205655544	1.0417600770045945	0.38065870105092686	0.38065870105092686	0.39204560760918716	2.1866691605717782E-4	1.1886522115282498E-8	0.7691537440190287	2.1866691605717782E-4	1.1886522115282498E-8	0.7691537440190287	1.0342106572322692E-4	
10980000	-99.0883616715406	-99.0883616715406	-99.0883616715406	-56.068447061936666	0.488201703988602	0.42221489425296443	0.42221489425296443	0.48441782037427983	5.276979410473251E-4	3.67577931174681E-7	1.208051261516345	5.276979410473251E-4	3.67577931174681E-7	1.208051261516345	6.690135675396485E-4	
11000000	-97.02178100754679	-97.02178100754679	-97.02178100754679	-54.14204163854342	0.7792848285561803	0.92214991808371	0.92214991808371	1.1404167986335765	3.236208087758664E-4	6.731509504958793E-8	0.8492785244750616	3.236208087758664E-4	6.731509504958793E-8	0.8492785244750616	2.955805435522665E-4	
11020000	-99.56545221981384	-99.56545221981384	-99.56545221981384	-54.82046891143374	1.137948483232445	1.0916920870685483	1.0916920870685483	1.1306795044490574	2.97810410762791E-4	3.975074336759405E-8	0.7512324595849271	2.97810410762791E-4	3.975074336759405E-8	0.7512324595849271	3.778217934035942E-4	
11040000	-91.76531488479387	-91.76531488479387	-91.76531488479387	-53.04116705725985	0.7382406303101523	0.8478901855046364	0.8478901855046364	1.8105174720016435	2.322045247418295E-4	2.9975798128865E-8	0.9600028547431931	2.322045247418295E-4	2.9975798128865E-8	0.9600028547431931	1.785792409175655E-4	
11060000	-89.025465665417	-89.025465665417	-89.025465665417	-49.65632643154744	2.3542651018599408	2.1786553177796946	2.1786553177796946	5.005111422910193	6.944235357020967E-5	4.259513177312494E-9	1.0559508504278978	6.944235357020967E-5	4.259513177312494E-9	1.0559508504278978	7.525057894623255E-5	
11080000	-91.83277692849501	-91.83277692849501	-91.83277692849501	-52.093814409557226	0.9061405356942082	1.3146716677012142	1.3146716677012142	3.9127944424162315	9.708092198221803E-5	4.4498106496177484E-9	0.7495492346271591	9.708092198221803E-5	4.4498106496177484E-9	0.7495492346271591	1.3292483785800303E-4	
11100000	-96.81169707763677	-96.81169707763677	-96.81169707763677	-55.84343619494312	0.6930745472510509	0.13698891237466265	0.13698891237466265	0.19228529276407574	3.8334141778225854E-4	9.467118815269223E-8	0.8233670447684435	3.8334141778225854E-4	9.467118815269223E-8	0.8233670447684435	4.4235836083696844E-4	
11120000	-88.76673881747774	-88.76673881747774	-88.76673881747774	-49.1161167053814	0.005044545411145652	0.005945452059026986	0.005945452059026986	0.00886665686292707	0.15205649664676682	0.0076858592065026	0.7105943534078475	0.15205649664676682	0.0076858592065026	0.7105943534078475	0.07654130468784341	
11140000	-95.59969641169123	-95.59969641169123	-95.59969641169123	-54.0144186335561	1.3003875996427348	1.588633262798054	1.588633262798054	2.1819543767328624	3.404488342652271E-4	1.2739504064947826E-7	1.241315731648937	3.404488342652271E-4	1.2739504064947826E-7	1.241315731648937	3.974463703471967E-4	
11160000	-92.67391398104445	-92.67391398104445	-92.67391398104445	-50.23740056081742	0.5128205066199176	0.4280505056201047	0.4280505056201047	0.4660250441679187	5.968062645964072E-4	1.726695310022917E-7	0.8537555531462663	5.968062645964072E-4	1.726695310022917E-7	0.8537555531462663	4.87923228712209E-4	
11180000	-87.58321038886871	-87.58321038886871	-87.58321038886871	-50.87931664868054	0.028570124389261296	0.015371266196998171	0.015371266196998171	0.029235394562413655	0.010524888203852008	3.550802876300363E-5	0.7536788758678371	0.010524888203852008	3.550802876300363E-5	0.7536788758678371	0.008648115761350314	
11200000	-92.90992207816643	-92.90992207816643	-92.90992207816643	-48.93751587210472	0.030275301620797983	0.04240408744567558	0.04240408744567558	0.09737510804067231	0.008071499601072622	1.8952453605589475E-5	0.6822064804740393	0.008071499601072622	1.8952453605589475E-5	0.6822064804740393	0.009110485302906843	
11220000	-91.96660849041378	-91.96660849041378	-91.96660849041378	-52.65370980213531	0.15100648164818622	0.0689446334253689	0.0689446334253689	0.0606019462710556	0.0033416626204256666	9.706258899547344E-6	1.2730500441336217	0.0033416626204256666	9.706258899547344E-6	1.2730500441336217	0.0036266269098930793	
11240000	-91.43519731157565	-91.43519731157565	-91.43519731157565	-52.98643397465472	1.1958326487104818	0.5135979674463788	0.5135979674463788	0.7373511783026219	2.651088031201981E-4	8.791486240568212E-8	1.2972332135694067	2.651088031201981E-4	8.791486240568212E-8	1.2972332135694067	3.272449959584868E-4	
11260000	-90.73000355828637	-90.73000355828637	-90.73000355828637	-52.83923465154875	1.2746421152449758	0.7264951812992181	0.7264951812992181	0.8171277673001892	3.106799394410524E-4	7.701712249759395E-8	1.0597492425560466	3.106799394410524E-4	7.701712249759395E-8	1.0597492425560466	4.5275727093090903E-4	
11280000	-94.43650302165243	-94.43650302165243	-94.43650302165243	-59.06423278416984	1.1035341716640896	0.5052163579010635	0.5052163579010635	0.39804175865814345	4.8021566623951395E-4	2.3614587009549506E-7	1.0615668707790005	4.8021566623951395E-4	2.3614587009549506E-7	1.0615668707790005	3.766428568775206E-4	
11300000	-88.99987149923385	-88.99987149923385	-88.99987149923385	-47.60858851123727	0.48259950186556294	0.6034171763828431	0.6034171763828431	0.8867173055722917	9.303347252079559E-4	3.1431815976139063E-7	0.7265371236224072	9.303347252079559E-4	3.1431815976139063E-7	0.7265371236224072	4.575287452987955E-4	
11320000	-91.91035946562756	-91.91035946562756	-91.91035946562756	-47.350873839881885	0.01752138418475038	0.015211784755545263	0.015211784755545263	0.016004558473936663	0.05446066085608844	0.004119069818002619	1.0739833394015947	0.05446066085608844	0.004119069818002619	1.0739833394015947	0.0651143915049363	
11340000	-92.86351060938433	-92.86351060938433	-92.86351060938433	-50.15159878061135	3.426919730085383	2.343067800218259	2.343067800218259	2.284471997587063	1.4613212849677053E-4	7.740731709870687E-9	0.918369506684042	1.4613212849677053E-4	7.740731709870687E-9	0.918369506684042	1.4815949543887024E-4	
11360000	-93.33839498551005	-93.33839498551005	-93.33839498551005	-55.503854044127934	0.6546310743088734	0.05500314353087948	0.05500314353087948	0.22056061705823063	3.4324884093457674E-4	3.738853274890752E-8	0.637643955017873	3.4324884093457674E-4	3.738853274890752E-8	0.637643955017873	6.196633531098319E-4	
11380000	-94.9520118969486	-94.9520118969486	-94.9520118969486	-54.82314981759495	1.2291152322534649	-7.468627215894347E-4	-7.468627215894347E-4	1.3861653576896265	5.830573852594694E-5	8.359746673221674E-9	0.9595370985459943	5.830573852594694E-5	8.359746673221674E-9	0.9595370985459943	9.204042990516128E-5	
11400000	-92.39620600151198	-92.39620600151198	-92.39620600151198	-52.15059976803439	3.960268613325464	0.9951932060797606	0.9951932060797606	2.1612899137632398	1.1749406415014628E-4	6.2545006443929025E-9	0.9244089336981418	1.1749406415014628E-4	6.2545006443929025E-9	0.9244089336981418	8.729220582699598E-5	
11420000	-89.32121951807433	-89.32121951807433	-89.32121951807433	-49.469594932299465	1.1311799222601673	0.45563677182049594	0.45563677182049594	0.7123670676830873	5.712336687909164E-4	1.3258953353024596E-7	0.7074924540547469	5.712336687909164E-4	1.3258953353024596E-7	0.7074924540547469	2.9363981720999114E-4	
11440000	-94.79895789401628	-94.79895789401628	-94.79895789401628	-51.41480998395912	0.9527764448452334	0.21817480836231937	0.21817480836231937	0.9890367224581501	1.1300756838488393E-4	9.620974833719837E-9	0.7642128668584907	1.1300756838488393E-4	9.620974833719837E-9	0.7642128668584907	9.46660637121466E-5	
11460000	-91.33729891251296	-91.33729891251296	-91.33729891251296	-53.017126273516254	1.9216420371194962	0.7167966835324775	0.7167966835324775	1.4485408689557009	9.52491460579134E-5	1.24534767900478E-8	0.947155615711785	9.52491460579134E-5	1.24534767900478E-8	0.947155615711785	1.2159735615516758E-4	
11480000	-89.47373556785799	-89.47373556785799	-89.47373556785799	-52.0477065258463	0.5781272669928925	0.31571389021163776	0.31571389021163776	0.5104215085604616	5.817592982678495E-4	1.9616261975727604E-7	1.0299718216208475	5.817592982678495E-4	1.9616261975727604E-7	1.0299718216208475	3.9989449688874025E-4	
11500000	-95.88809747640371	-95.88809747640371	-95.88809747640371	-52.68774199156735	0.15800841119083242	0.161178003590394	0.161178003590394	0.3726744867563968	4.809824269263639E-4	1.7324031705881558E-7	0.8232288446760704	4.809824269263639E-4	1.7324031705881558E-7	0.8232288446760704	7.83428087734954E-4	
11520000	-89.43605421617391	-89.43605421617391	-89.43605421617391	-49.33217293845417	0.43512274700467773	0.373126753897429	0.373126753897429	0.8552613895678025	3.125014319643187E-4	7.691327039884344E-8	0.8675616527669097	3.125014319643187E-4	7.691327039884344E-8	0.8675616527669097	5.204370870033164E-4	
11540000	-91.33458198809961	-91.33458198809961	-91.33458198809961	-47.6636519913184	1.007123996636402	0.9197578036192291	0.9197578036192291	1.3361824961975004	7.201304902501496E-4	4.189106052696215E-7	1.301787317299036	7.201304902501496E-4	4.189106052696215E-7	1.301787317299036	5.567311448656459E-4	
11560000	-96.91690525178595	-96.91690525178595	-96.91690525178595	-56.38985506725074	0.5509227940292561	-0.009382618328885864	-0.009382618328885864	0.6270218334462061	5.391120348463702E-4	1.164935541746288E-7	1.1647668918977139	5.391120348463702E-4	1.164935541746288E-7	1.1647668918977139	3.0322544131731604E-4	
11580000	-92.42585434969199	-92.42585434969199	-92.42585434969199	-54.33298400865445	0.35016332059217853	-0.037515274801637875	-0.037515274801637875	0.3466525650041009	6.554071476940065E-4	5.400179980424505E-7	1.0836335124078142	6.554071476940065E-4	5.400179980424505E-7	1.0836335124078142	8.349549457912664E-4	
11600000	-89.83649589717088	-89.83649589717088	-89.83649589717088	-47.4746810878071	0.6685028430626838	0.5293988599220703	0.5293988599220703	1.3866627681541372	4.175847464415565E-4	1.987422020376666E-7	1.1054795855549346	4.175847464415565E-4	1.987422020376666E-7	1.1054795855549346	3.950546299935658E-4	
11620000	-86.5402351003897	-86.5402351003897	-86.5402351003897	-44.96691736962496	0.0344997926459115	0.031364201422778105	0.031364201422778105	0.041964561124671465	0.016156090194707404	1.1882021357383744E-4	0.8266925671843051	0.016156090194707404	1.1882021357383744E-4	0.8266925671843051	0.010001538371511291	
11640000	-93.44565923291877	-93.44565923291877	-93.44565923291877	-51.504400093757624	0.5681046791629553	0.4386500534557186	0.4386500534557186	0.9695278371266542	5.559082793661501E-4	1.9638449672115352E-7	0.7169901055949603	5.559082793661501E-4	1.9638449672115352E-7	0.7169901055949603	6.474442845053104E-4	
11660000	-96.46941545046148	-96.46941545046148	-96.46941545046148	-54.71292620266384	0.06405879341944679	0.03342182973853898	0.03342182973853898	0.0559146334558884	0.002133720801443062	3.6037134210100706E-6	1.0124687210608183	0.002133720801443062	3.6037134210100706E-6	1.0124687210608183	0.0019267266836431299	
11680000	-92.89642448456027	-92.89642448456027	-92.89642448456027	-51.983163444348314	0.8482318381036609	0.7258927283677559	0.7258927283677559	2.5027163151416767	1.7629714547979922E-4	1.0186250111437171E-8	0.8735584326604031	1.7629714547979922E-4	1.0186250111437171E-8	0.8735584326604031	1.9784190070205635E-4	
11700000	-96.40827306304098	-96.40827306304098	-96.40827306304098	-54.62319491789083	1.2109351793286955	0.7856137230805049	0.7856137230805049	0.6291871710990838	4.527193558613335E-4	1.7764617948918079E-7	1.2656325447330599	4.527193558613335E-4	1.7764617948918079E-7	1.2656325447330599	4.548801713262923E-4	
