#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="rootPrior.location" spec="beast.math.distributions.MultivariateNormalDistribution">
#            <parameter dimension="2" id="RealParameter.02" name="mean">2.8 4.5</parameter>
#            <parameter dimension="4" id="RealParameter.03" minordimension="2" name="precision">0.001 0.0 0.0 0.001</parameter>
#            <arg id="rootTrait.location" spec="beast.evolution.tree.RootTrait">
#                <traitmap id="ttm" randomizelower="-90 -180" randomizeupper="90 180" spec="beast.app.seqgen.SimulatedTreeTraitMapPhyml" traitName="location">
#                    <tree IsLabelledNewick="true" id="tree" newick="(yilag:0.01000000,((fmimu:0.00022469,aiwdh:0.00022469):0.00065035,(eodys:0.00054818,lirbr:0.00054818):0.00032686):0.00912496)" spec="beast.util.TreeParser">
#                        <taxonset spec="beast.evolution.alignment.TaxonSet">
#                            <taxon id="yilag" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="fmimu" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="aiwdh" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="eodys" spec="beast.evolution.alignment.Taxon"/>
#                            <taxon id="lirbr" spec="beast.evolution.alignment.Taxon"/>
#                        </taxonset>
#                    </tree>
#                    <parameter dimension="18" id="location.location" minordimension="2">0.0</parameter>
#                    lirbr=3.375182 6.679017, 
#eodys=3.743403 5.378317, 
#yilag=6.616761 7.899907, 
#fmimu=7.001854 0.152245, 
#aiwdh=8.774219 8.292177
#                </traitmap>
#            </arg>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution id="locationtreeLikelihood.location" reciprocalRates="true" scaleByTime="true" spec="beast.continuous.SampledMultivariateTraitLikelihood" traitParameter="@location.location" tree="@tree" useTreeLength="true">
#            <data id="location" spec="beast.evolution.alignment.AlignmentFromTraitMap" traitMap="@ttm">
#                <userDataType id="LocationDataType.0" spec="beast.evolution.datatype.LocationDataType"/>
#            </data>
#            <siteModel id="geoContSiteModel.s:location" spec="beast.evolution.sitemodel.SiteModel">
#                <substModel id="diffusionModel.s:location" spec="beast.continuous.MultivariateDiffusionModel">
#                    <parameter dimension="4" id="precisionMatrix.s:location" minordimension="2" name="precisionMatrix">0.25 0.0 0.0 0.25</parameter>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:location" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@tree">
#                <distr id="Exponential.c:location" spec="beast.math.distributions.Exponential">
#                    <parameter id="UCExpLambda.c:location" name="mean">1.0</parameter>
#                </distr>
#                <rateCategories dimension="8" id="expRateCategories.c:location" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter id="ucedMean.c:location" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	location.1	location.2	location.3	location.4	location.5	location.6	location.7	location.8	location.9	location.10	location.11	location.12	location.13	location.14	location.15	location.16	location.17	location.18	locationtreeLikelihood.joint	locationtreeLikelihood.data	precisionMatrix.1	precisionMatrix.2	precisionMatrix.3	precisionMatrix.4	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	rootTrait.0	rootTrait.1	ucedMean	
5480000	-42.76255480711355	-33.99940291726659	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.728518012760483	6.687484128584138	7.10671876062656	6.576373170964787	7.36786777735505	7.04427439848943	8.718048586457787	4.625657627240438	-33.99940291726659	-24.724904481212743	1.175840911816483	-0.9696267209293891	-0.9696267209293891	3.3441581761226056	0.012760271537054165	7.621742843632164E-5	0.8597783643018739	8.718048586457787	4.625657627240438	0.014959551124420722	
5500000	-43.58953823548798	-34.835259867426714	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.054712471186916	8.447565213685282	6.245032450369087	4.7654232801640175	8.096462661295407	5.899163443232115	5.192753918364922	7.900996034356718	-34.835259867426714	-19.573908742455124	0.09450579713839699	-0.11783203794719554	-0.11783203794719554	0.8463351016281431	0.24953046731103212	0.02486374683283563	0.9600616708849022	5.192753918364922	7.900996034356718	0.14667878461006023	
5520000	-45.28355462372626	-36.53647041920774	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.226184742434654	8.037371052070846	3.7724816296439365	5.300747653500822	5.531362325826112	5.626656504928952	1.2444965771540706	5.195792609610647	-36.53647041920774	-23.589677057163854	1.5158155140793899	0.16243318948262184	0.16243318948262184	2.836415155191359	0.009041378054973716	2.903414721054092E-5	0.7744477722310824	1.2444965771540706	5.195792609610647	0.0095171366531936	
5540000	-47.311922075097925	-38.53585398952211	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.511601855645248	9.61488940852908	4.237253294597978	3.6502098836557337	4.766881375345583	4.760517013457136	9.543886127018235	0.5768022896514398	-38.53585398952211	-24.00657987104265	0.3749753734058549	0.07667455080533715	0.07667455080533715	0.3036360603964047	0.06508797143311436	0.0014101228648677837	0.8789022071255953	9.543886127018235	0.5768022896514398	0.04600101231786515	
5560000	-37.671114698830344	-28.921203389919818	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.123988832404216	8.161168389972863	3.7962676737330097	5.458854882261659	3.852494396811828	5.899003504671337	4.819849869222764	6.6161600941063075	-28.921203389919818	-19.207423064791193	0.07860959174330479	-0.015260060575501045	-0.015260060575501045	0.16076570086992278	0.6672970686159411	0.20320892935377882	0.7493210621051295	4.819849869222764	6.6161600941063075	0.689431839916163	
5580000	-44.5611501842737	-35.81455840911358	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.042931160941503	5.9371335264799665	5.567995043057169	6.455848478992758	5.055318748229683	8.548700110256664	2.828865948827629	5.884928263221042	-35.81455840911358	-24.460038644862557	2.1276246068374567	0.5593686351249877	0.5593686351249877	0.4922704411474321	0.03857491233705329	2.631909722356813E-4	0.7697025598428887	2.828865948827629	5.884928263221042	0.01847869271408912	
5600000	-38.437978201688736	-29.690750678748557	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.13657317304874	7.943931254413974	3.97659053694383	4.604916412306303	2.286177134412907	4.657634210364767	4.196754252653017	5.613298098034013	-29.690750678748557	-16.33987461392753	0.6341549891273512	-0.5002835803052985	-0.5002835803052985	2.0674974368157506	0.04985072212679606	8.951596159774682E-4	1.0964514943430685	4.196754252653017	5.613298098034013	0.033314192986809286	
5620000	-50.63025667708311	-41.872438081182835	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	4.402667227238591	3.8205053314686213	5.3437096814621174	2.7557800112178104	2.787236085353627	1.879214085810185	6.202690107734982	0.9231017559463968	-41.872438081182835	-26.86969710429629	0.7590726414949006	-0.34789040519089487	-0.34789040519089487	0.3029586836410033	0.029392340366743437	2.0509822250231355E-4	0.9652281829761329	6.202690107734982	0.9231017559463968	0.017277197168405086	
5640000	-44.954965790631654	-36.2083654480816	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.9733142794542955	7.8879577141283495	6.254912594756644	4.242287472842063	5.698002650341656	3.494463363426694	2.7582434777698994	5.890773421516403	-36.2083654480816	-22.337755154136033	0.05804389248083337	-0.01470508107844159	-0.01470508107844159	0.02560873826491421	0.38971804218326916	0.07656924916650598	0.9306505639888243	2.7582434777698994	5.890773421516403	0.2623299606320094	
5660000	-44.787938077821806	-36.032252722164856	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.795611592641745	9.858062455245692	3.8493156859973925	7.213486345399236	3.17549601179373	8.289922950548032	1.6407542386282685	8.831532037936716	-36.032252722164856	-21.3467222448155	1.1065259908861553	-0.22955383376893304	-0.22955383376893304	0.1741282821372902	0.09346776680609638	0.0018773863260679623	1.058684427546481	1.6407542386282685	8.831532037936716	0.04598403656228889	
5680000	-42.57361295194787	-33.8263877638273	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.246764265975466	3.175086280230169	6.780270811973836	1.5477945110068794	6.719375479820905	1.5446171746617066	3.5147492946298344	6.135487359783154	-33.8263877638273	-22.10019091680331	0.28752516323584104	0.07391428883276296	0.07391428883276296	0.04173004981622091	0.3395169695650078	0.03187219212484912	0.9230578631587314	3.5147492946298344	6.135487359783154	0.16294927475888754	
5700000	-41.86428736246595	-33.11352565391639	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.167950536699141	6.518697332275579	4.462664836157684	3.842941000821898	6.751414573091651	7.118727221702031	5.696682398086893	5.866732380815353	-33.11352565391639	-20.92237171347348	4.022325351340777	-0.4787441480791642	-0.4787441480791642	1.417972362260187	0.008360528152693154	1.6757363635798816E-5	0.6609135457968368	5.696682398086893	5.866732380815353	0.003841013003771942	
5720000	-41.24083749410499	-32.48578711853011	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.183497396279803	8.11462205220997	7.75722944110684	7.780181605117916	6.975989227948543	7.539466102263004	6.981609586646154	3.338018230930139	-32.48578711853011	-22.13483059944935	1.8568318764263019	-0.4758869502271983	-0.4758869502271983	1.6337312519712979	0.012520763329001101	7.716798492809346E-5	0.87756461941358	6.981609586646154	3.338018230930139	0.015545932958554033	
5740000	-48.80657396408361	-40.004645829382014	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.823782171319217	8.599459997805127	3.4314206484933383	4.566671093568769	10.719752066308853	1.2576494322604046	11.3771136348459	-1.7469752933053595	-40.004645829382014	-20.84767800759553	0.09410757818951479	0.10410708688644105	0.10410708688644105	0.216513104168846	0.2436567696405823	0.08287291512901807	1.1977341511381654	11.3771136348459	-1.7469752933053595	0.29193895095854505	
5760000	-40.634780276916494	-31.87740006970167	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.8385672770434445	7.93162994322299	3.3242431194485302	5.61907169163405	3.370130686931702	5.404865501842627	1.2556987586493116	9.094655299654802	-31.87740006970167	-17.960991346312696	1.7406526224584942	0.3465341398249648	0.3465341398249648	2.042014650409675	0.018922210799335752	2.288220146673922E-4	1.2340518965270386	1.2556987586493116	9.094655299654802	0.01285672118475426	
5780000	-39.72502646978869	-30.978786187917017	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.9886818161047115	6.3765896322292495	3.6949002480254975	4.9046268187833615	4.844441864011315	5.611748344723685	3.7069754424155184	3.8728887600790953	-30.978786187917017	-20.662869600504422	0.06866204542225025	-0.014302843146634912	-0.014302843146634912	0.08500131457231064	0.6382831934126314	0.07404359774944193	0.9644187319836766	3.7069754424155184	3.8728887600790953	0.4197747875763223	
5800000	-48.6309338559343	-39.842228086128124	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.7868541784937575	8.780478130868438	4.31298376605928	6.406581126973411	5.792224287661378	7.604353371498552	-2.775194506685508	-2.920515820481608	-39.842228086128124	-26.048954934855356	0.3662890935336147	-0.2496036595953665	-0.2496036595953665	0.8345303765626311	0.030002317022964787	0.001989528313687492	1.0321749281188213	-2.775194506685508	-2.920515820481608	0.08192773700774328	
5820000	-43.40642856379186	-34.63836882340313	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.014346494456419	8.121588638849909	3.799496830576322	4.827712213904337	4.854536356603723	3.826501003353619	9.486922585541391	4.126026298393065	-34.63836882340313	-19.895210753102795	1.2555489599967307	0.31208514238561436	0.31208514238561436	0.6519088512776375	0.016990587134519026	5.078443071663276E-5	0.5547682423157428	9.486922585541391	4.126026298393065	0.012402401427159385	
5840000	-40.616484593044206	-31.867557870730177	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.921858716830582	7.943001900415511	6.437168142539077	5.942639872649932	7.204465392835941	6.286580598529301	0.9931576025132007	6.323204430594455	-31.867557870730177	-20.356728733940344	0.07441550029070805	-0.06123169605496589	-0.06123169605496589	0.2390421933434514	0.3513264903532992	0.032464733292446875	1.0058166864241123	0.9931576025132007	6.323204430594455	0.19975990855393663	
5860000	-43.82334836042614	-35.016607169608506	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.246247226840675	8.634063161329749	5.2289833779902155	5.356011485223385	6.274775471371202	8.720342831025313	-6.749823870494867	10.069430392313457	-35.016607169608506	-20.857828103851844	0.7502709537021577	0.3047139795381159	0.3047139795381159	0.8546683503071251	0.014861729168806593	1.828913071623308E-4	0.867470022888185	-6.749823870494867	10.069430392313457	0.04885791100455259	
5880000	-36.80070621467169	-28.053393008449717	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.421542181403392	7.879994007940953	3.9012661643328874	5.805720255370038	4.9087420650490525	5.540777713898705	1.1411353831249613	5.280954444173652	-28.053393008449717	-16.809985556983413	0.3917747317646798	-0.12963272920047253	-0.12963272920047253	1.4853797222831628	0.05100292512826627	0.002141979736885062	0.9160537847294813	1.1411353831249613	5.280954444173652	0.04220358776996744	
5900000	-48.000411019408205	-39.254539247197506	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.802887957610063	8.025392500378999	0.05284613796187454	4.301706953893757	4.934684529592319	6.230866459846612	2.2727019667419484	4.051881240568387	-39.254539247197506	-23.22762595316815	0.1636571113452194	-0.23097214012683046	-0.23097214012683046	1.3042182993680749	0.009818772205416394	1.9019786658434795E-4	0.7601664574321526	2.2727019667419484	4.051881240568387	0.02261370396599204	
5920000	-48.66076936273292	-39.91151266152001	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.865972937199684	5.389783222590328	3.4842205619731157	6.632006095759904	2.5189099828029957	8.434660484589882	1.7219430292458866	6.9670842731177345	-39.91151266152001	-26.20136185565459	0.14683425447253848	0.10596154465262324	0.10596154465262324	0.10614170882544371	0.3197464291544294	0.025725833893440315	0.7753846240583108	1.7219430292458866	6.9670842731177345	0.15546761594297442	
5940000	-44.51166477563792	-35.7410739190995	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.80580926401511	6.567160113961094	7.956771852934269	7.2516361855676035	7.55714763612505	7.061345731529262	5.063600364740467	11.192767415847095	-35.7410739190995	-25.406058697700566	0.03468385676012824	-0.0031363025997153504	-0.0031363025997153504	0.03570351839846942	0.3415653511871491	0.03971107756945876	0.8435316384504437	5.063600364740467	11.192767415847095	0.18542620288655048	
5960000	-43.77637450990076	-35.024943032656594	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.44910226448636	8.625670293183129	6.2223004882455495	4.801610321146747	7.303774086614362	7.241675388615635	5.8812356337130325	5.950603555388035	-35.024943032656594	-23.47687789583381	3.1076367546052213	-0.27489461229148865	-0.27489461229148865	4.028005586964725	0.026221889622401275	1.6517174013488148E-4	1.0277406005656802	5.8812356337130325	5.950603555388035	0.01277970579973449	
5980000	-54.41570476462006	-45.62195108373209	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	9.103215668851934	0.47168813643823615	4.843291005795296	0.4330582893965498	6.1174483670771345	0.6647041699951544	1.341460422803918	14.201305752048178	-45.62195108373209	-28.978180886244793	0.4767798851537389	-0.053337274841272514	-0.053337274841272514	0.09119372568316046	0.02884494224228694	2.5582375072052667E-4	0.988020866297845	1.341460422803918	14.201305752048178	0.01795235893027058	
6000000	-46.922040588292745	-38.03329356442604	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.439072348621744	7.0365366224561425	6.2625386280380475	3.27707237766061	6.157195567152858	2.7102655850919515	2.0223858005590634	-12.40043411002416	-38.03329356442604	-23.60313486360523	2.839244420013048	0.4178512551582775	0.4178512551582775	0.14634013888998765	0.013875014589856214	6.199854416791091E-4	1.1422329560848696	2.0223858005590634	-12.40043411002416	0.027309890567175393	
6020000	-40.3526862846667	-31.593851888769088	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.47077172244254	7.846707824635884	4.269154852820527	3.9167260519910876	6.785343729434734	7.838840993032477	3.139339722498988	9.627275062350645	-31.593851888769088	-19.138176432843906	0.021003817377606124	-0.01875562933904797	-0.01875562933904797	0.05397962639671393	2.0164131528539024	1.325638654936515	1.0504215606615932	3.139339722498988	9.627275062350645	0.9796842485516941	
6040000	-42.99134826195657	-34.241883116720714	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.298039076897247	6.286864793241097	2.9682501320937305	5.1512006816673965	3.2482160145077272	5.461981877617076	5.537367666841605	4.084767600895031	-34.241883116720714	-21.788250737285495	2.230265686447019	0.10107361360226812	0.10107361360226812	1.6640379856838419	0.024348886081548747	2.938701336860529E-4	1.4200411015501442	5.537367666841605	4.084767600895031	0.017254223934364994	
6060000	-40.922775690606485	-32.16765533948259	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.324488877383893	7.217930450900645	7.527161940051529	2.5629818215647395	7.317703027757175	2.3118598433152204	7.1338415101637045	4.940260411116858	-32.16765533948259	-21.654233692619943	0.8333115787351439	-0.3031928378661672	-0.3031928378661672	0.4980799293671826	0.07189675965375267	0.0023105402448488016	1.0532790391540419	7.1338415101637045	4.940260411116858	0.035619172539826015	
6080000	-43.37771634494024	-34.62055724941931	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.957787617138283	7.441205470870218	4.164135354760822	7.091474910870821	3.685508944803797	7.00728566285645	0.805163112991484	8.867393507929938	-34.62055724941931	-23.122776290377818	1.2329925184231847	0.01051912528889609	0.01051912528889609	0.46901773693254095	0.015134700058360085	7.515656355429444E-4	1.2147773563329516	0.805163112991484	8.867393507929938	0.028881382995143073	
6100000	-37.87054304064873	-29.107640071748378	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.476205157486553	8.380437177906616	4.204487052499163	6.533982201062455	6.474319094441297	8.390527589344488	7.0558698326685185	8.55324795504941	-29.107640071748378	-21.854633859311317	0.27163441543158146	-0.1291096311599427	-0.1291096311599427	0.23448487789839328	0.4398495674512342	0.07723924562385287	1.0969560624827324	7.0558698326685185	8.55324795504941	0.24083664154626774	
6120000	-41.46568979181817	-32.717209254468756	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.4278021462912305	8.343493589708148	5.305408212314655	4.4117387045006815	5.0877288183153295	5.052846351743131	3.133670420018973	2.136729391993394	-32.717209254468756	-20.28493728574947	0.08725667203717859	0.0430224346947628	0.0430224346947628	0.04413865628997961	0.44599205506236167	0.10653337824618934	0.9201438538563244	3.133670420018973	2.136729391993394	0.7010168077669956	
6140000	-42.898892803595565	-34.138263338372596	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.528564178363193	8.318219004990144	8.12211435641301	7.65661715749444	8.168635664165837	7.776325261744454	3.723364945216442	9.898299439723878	-34.138263338372596	-24.596952251265368	0.6016724184709403	-0.1529040366527092	-0.1529040366527092	0.2994669932484994	0.053367301779692206	0.0017481940706520168	0.7469606895915893	3.723364945216442	9.898299439723878	0.04671842512841903	
6160000	-45.74138949903476	-36.97625412523193	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	9.438117079643146	6.110613636681522	4.661677169988761	4.125637039729335	3.5069981695532197	5.005411284600599	-1.7685277599094271	8.758475188330806	-36.97625412523193	-23.732451606791674	1.2113052075283381	1.1051031356902152	1.1051031356902152	1.654766266347823	0.0323250024948654	1.7936942057243647E-4	0.656553000435192	-1.7685277599094271	8.758475188330806	0.012593840936543048	
6180000	-39.67332710640234	-30.8941766253295	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.2932464232782745	8.116379073915196	4.8727864874486055	5.018733179299854	7.473789567435491	7.79265433491288	10.78351650484743	6.3165174316666075	-30.8941766253295	-19.301214924056538	0.029585010373688495	-0.018956494628918255	-0.018956494628918255	0.14151504568619952	0.7580889197741105	0.13479933966503554	0.9598924476950752	10.78351650484743	6.3165174316666075	0.2951695767455368	
6200000	-51.45080491109034	-42.64233369897878	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.880792538989034	5.426525595591387	4.1090048977928	5.718500445686949	7.9956492296440285	1.7369577530375624	9.867968687921422	-4.201813148229995	-42.64233369897878	-22.016072288643052	3.7580349119614724	1.5788892727086197	1.5788892727086197	0.7757683096683826	0.03339339322631484	9.303153510087618E-4	0.967655296667196	9.867968687921422	-4.201813148229995	0.05811801543740406	
6220000	-51.31158469869631	-42.54297538124824	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.3822960237685855	6.4486875325808	6.471133337971096	4.06180050947343	3.157138560045317	9.132268834167238	6.670147126864291	-1.065600176943883	-42.54297538124824	-23.54088608199091	1.0734674332253824	0.11517176315799077	0.11517176315799077	0.13180649778156517	0.02667264119131873	1.6349833346445907E-4	0.7277425748197422	6.670147126864291	-1.065600176943883	0.05279992229629697	
6240000	-41.17650993361435	-32.42169938602734	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	8.066369741431046	7.108714320629947	7.657992103365835	-0.13666403644177239	8.21110777817537	5.050278899648642	7.016934724414628	5.257539385824947	-32.42169938602734	-18.877798564252775	0.9882031721144002	0.17640216719131735	0.17640216719131735	1.5361561249606124	0.04425307800121106	4.3325236111657844E-4	1.113445394986036	7.016934724414628	5.257539385824947	0.02223133119045478	
6260000	-49.63342114751116	-40.88344485054958	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	5.382551981531146	10.369534845594343	4.677290094245277	6.462108915994751	6.173125327374301	5.32938814241511	5.7432822420758685	4.658091061311241	-40.88344485054958	-27.47703418525912	0.12761029261677867	0.07255520157265444	0.07255520157265444	0.09290949895932252	0.2280846915493742	0.024223537129285228	1.1387052478774122	5.7432822420758685	4.658091061311241	0.17982998373088363	
6280000	-50.092334085904135	-41.18699510446931	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.86684444309413	8.045252065963734	4.717694201795701	5.027987967612927	-2.936720038487434	3.0484304375596962	-14.838878960584141	1.6219414355253527	-41.18699510446931	-21.899183175736574	0.08751148627530386	-0.0401525353684365	-0.0401525353684365	0.33924432112510444	0.02239772117332525	5.952466764103801E-4	0.8342309814676481	-14.838878960584141	1.6219414355253527	0.043969900968412634	
6300000	-44.441450543058934	-35.692231542322496	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.615396882343071	7.401060223918053	6.336702960619737	2.7767451415574063	2.455556404587986	2.800994375991273	3.77928852779074	2.0071492886173576	-35.692231542322496	-20.49188681348295	2.583654002657559	-0.17436053476433522	-0.17436053476433522	1.2595217962999843	0.03466863898300687	2.8595287642421073E-4	1.4272480455297107	3.77928852779074	2.0071492886173576	0.014035115493351052	
6320000	-42.324437079934945	-33.54659030737158	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.655053064334405	8.167343093953091	5.357374496194657	4.650078800867083	4.952775052193823	4.778248149775912	10.658599696248924	2.8655994499885225	-33.54659030737158	-20.21292164417011	0.31144758726140315	0.34037919261314287	0.34037919261314287	0.7153382417661895	0.1685296483511761	0.005881468796292919	1.0773228470075844	10.658599696248924	2.8655994499885225	0.130752382349332	
6340000	-39.12332880068557	-30.367638992101853	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.317453937986688	7.893527706654579	3.217659768586244	5.387019552678613	2.603426588368032	5.801401875082047	6.946083065828542	6.210240215794969	-30.367638992101853	-17.157548800810005	0.33502098403981223	-0.1916477084007734	-0.1916477084007734	1.4036101248891324	0.04938596807784685	0.0023429674695713857	0.9778989563368088	6.946083065828542	6.210240215794969	0.052104780339500105	
6360000	-39.01616924389814	-30.257835825190078	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.65306555707879	8.067936969668084	3.595820141490073	5.1714415406923075	3.2012112043955776	6.240036828523761	5.956206677050973	0.570559067132099	-30.257835825190078	-16.91160016091682	3.9765036241580334	2.0378428222987517	2.0378428222987517	1.2723412489066266	0.053672699504153466	0.0015222077956248967	0.9439936196073039	5.956206677050973	0.570559067132099	0.0398172500596121	
6380000	-49.14089784321631	-40.39323913561381	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.35697785486271	6.7861314338399685	1.8980043930719233	6.717744715893016	4.974306589530358	8.665962817432906	4.183492239064504	3.037579524737073	-40.39323913561381	-24.52652407757528	1.788100879877732	0.4141892974095798	0.4141892974095798	0.5538859706343432	0.03535496852193953	4.6129996180135257E-4	0.8479642223993811	4.183492239064504	3.037579524737073	0.022264574127501054	
6400000	-39.54973526398223	-30.790490190127535	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.97396748827538	8.330005065660663	3.7344059121757525	5.494077933201304	5.734020944498948	8.319301553415423	2.633413187738977	9.715141969343145	-30.790490190127535	-19.022849532335968	0.5484173349208826	0.25387239641223736	0.25387239641223736	1.0614329908653217	0.051770512873212396	8.612352920861976E-4	0.8828176599460105	2.633413187738977	9.715141969343145	0.03412449556691415	
6420000	-37.148217348935184	-28.401947938433256	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	6.763322227023385	7.680697078948834	5.83525952620613	6.264555907053811	6.591503828556598	6.33227091251964	2.0700923318612503	3.638974438890143	-28.401947938433256	-18.268675208352093	0.07147259122783813	-0.019921145273226054	-0.019921145273226054	0.07029993385365457	0.6780430682592691	0.18037890067195667	0.8882047658744039	2.0700923318612503	3.638974438890143	0.4339044408074644	
6440000	-43.34418140054312	-34.57851392139095	6.616761	7.899907	7.001854	0.152245	8.774219	8.292177	3.743403	5.378317	3.375182	6.679017	7.2661715221590395	8.288101654753396	4.446246814591804	7.391645607997652	4.892834542717278	5.656825942481302	6.588097830024717	9.571546347174701	-34.57851392139095	-21.67579081593368	2.1639256338147046	-0.7303477883563202	-0.7303477883563202	1.005017542211345	0.017971135818405433	8.310063931389563E-5	0.8563806106897985	6.588097830024717	9.571546347174701	0.013699260919699092	
